,Unnamed: 0,title,Sentiment
9241,15050,article     and not section    getting facts right is important,1
9242,15051,name one sensible country in the world which has a law like  article     it was slow poison fed to hapless kashmir people using religious sentiments as spice   twittercomkhanumarfasta    …,0
9243,15058,idiotic if jk were a hindu majority state with a hindu ruler would  article     have been there in the first place i think this an has lost it even as a political statement this is ludicrous,0
9244,15059,tight security marks jks first iday post  article       jammuandkashmir      …,1
9245,15060,their concern is not abrogation of  article       their biggest concern is modi as pm  he is delivering all that is in the bjp election manifesto they can’t see any future for themselves their relatives  party in near future,1
9246,15062,new post rohingya refugees in jammu pray for safety post  article       caravandailycomrohingyarefug    …,1
9247,15063,his soul will be happy bcoz of removal of  article     on  independence day jaihind,1
9248,15065,cji ranjan gogoi slammed ml sharmas petition challenging the abrogation of  article     says couldnt understand it what is this petition this is simply not maintainable what kind of petition is this gogoi questioned sharma,1
9249,15066,if kashmir was hindumajority bjp wouldnt have touched  article     p chidambaramdear pclakhs of kps wouldnt have to leave their homes if kashmir was hindu majority sikhs wouldnt have been killed had indiras bodyguards been muslims,0
9250,15068,what u were implying is people of jk not having a say but the statehood was removed prior to revoking  article     making jk union territory the views of the local govement were no longer needed to be considered in the above case game over eid mubarak,0
9251,15069, narendramodi  dear siras     article  y cant u take decision on national river combination every year its more prblm in many part of indiaplz do it in ur adminu r only have vision to do this  ,1
9252,15071,i am really happy for people of jk and ladakh after the recent abrogation of  article     in jammu  kashmir a jk investors summit  will be held from oct  to showcase jk as a potential economic hub heralding a new era of growth in the regiondrgpradhan,1
9253,15072,⁦bbcworld ⁩ did u report this news item before spreading fake news of violence against  article     abrogation if not ur idiots liars and spreading communal hatred in india get out of here  ,0
9254,15073,kashmir not happy with abrogation of  article     as media and govt claim       via youtube,0
9255,15074, kashmirwantsfreedom  the dirty conspiracy against kashmiris to change them into minority revoking  article     demographic change through ethnic cleansing through systemic genocide hindutva  supramists of rss the world won’t let you repeat the history of nazi through hitlermodi ,0
